date,gross_return,turnover,cost,net_return,weight_Mkt-RF,weight_SMB,weight_HML,weight_RMW,weight_CMA,weight_Mom
1975-11-30,0.004783883190416393,0.002697664942846678,2.697664942846678e-06,0.004781185525473546,0.06644063744975527,0.08624246727008646,0.13461084186315364,0.39516233849922444,0.24263675700136583,0.07490695791641439
1975-12-31,0.0024402205185195223,0.0010985420077008062,1.0985420077008062e-06,0.0024391219765118217,0.06604475228019582,0.08696153961984106,0.13404929153421027,0.39530680403280494,0.24249565049216787,0.07514196204078012
1976-01-31,0.02709606532686346,0.0008112352349277652,8.112352349277652e-07,0.02709525409162853,0.06587866799275319,0.086794848220616,0.13372774175178348,0.3960348375331488,0.2425788522267518,0.07498505227494684
1976-02-29,0.013680960123930167,0.015626855519627694,1.5626855519627694e-05,0.01366533326841054,0.0614189997688756,0.08809413011352808,0.12256055445603335,0.4,0.2527664449920557,0.07515987066950729
1976-03-31,0.0012990954340713246,0.003758826612149848,3.758826612149848e-06,0.0012953366074591748,0.06270323688125945,0.0862101587622669,0.12068569919514466,0.4,0.25354114691960417,0.07685975824172478
1976-04-30,-0.001489670448245708,0.0005367588930823564,5.367588930823564e-07,-0.0014902072071387902,0.06278727554981549,0.08597815315971773,0.12113841941967102,0.4,0.25329652260201907,0.07679962926877673
1976-05-31,0.002035471780505029,0.0018900807056091984,1.8900807056091985e-06,0.00203358169979942,0.06264165195152012,0.08667236266449191,0.12081243022818683,0.4,0.2518780546861894,0.07799550046961172
1976-06-30,0.0020515834675926183,0.0025970067648039483,2.5970067648039485e-06,0.0020489864608278143,0.06300475286837319,0.0877870640077089,0.11987455652845799,0.4,0.2502189216211143,0.07911470497434563
1976-07-31,-0.0015336468394414448,0.0004183253201778467,4.183253201778467e-07,-0.0015340651647616226,0.06277641109753636,0.08792923763202558,0.1197771229056737,0.4,0.2501263716945576,0.0793908566702068
1976-08-31,-0.00483244101414471,9.152777539740004e-05,9.152777539740004e-08,-0.004832532541920107,0.06271040543116893,0.0879644968033317,0.11983339150976499,0.4,0.250115546718018,0.07937615953771643
1976-09-30,0.0023787445620337714,0.0030258453582599834,3.0258453582599835e-06,0.0023757187166755117,0.06456572251767616,0.08766885922984702,0.12045121384039562,0.4,0.2473853389332427,0.07992886547883855
1976-10-31,-0.003735155624108711,0.0006993967132330331,6.993967132330331e-07,-0.0037358550208219437,0.06455768697603662,0.08782637815312969,0.11975985266880208,0.4,0.24762901284061262,0.08022706936141895
1976-11-30,0.0017637256955249292,0.006500057543393032,6.500057543393031e-06,0.0017572256379815362,0.062479458617914214,0.09198482012580504,0.11744551939876502,0.4,0.2455215169253791,0.08256868493213668
1976-12-31,0.01309656744286233,0.00508816996411943,5.0881699641194305e-06,0.01309147927289821,0.06204798481437947,0.09134454129375137,0.11413170100804138,0.4,0.25060968688949853,0.0818660859943293
1977-01-31,0.013878381689280477,0.001514182628894488,1.5141826288944879e-06,0.013876867506651583,0.06132478578557922,0.09120794278028017,0.11496168528739646,0.4,0.24995530180287548,0.0825502843438687
1977-02-28,-0.0008001038969687832,0.0032494243128210892,3.2494243128210895e-06,-0.0008033533212816043,0.06319559508175591,0.09133154746014555,0.11246939842580635,0.4,0.2512103121396545,0.08179314689263772
1977-03-31,0.0005654428850642382,0.001420768947618202,1.420768947618202e-06,0.0005640221161166201,0.06289134263256858,0.09217369084448121,0.11201057162363187,0.4,0.250552622443398,0.08237177245592014
1977-04-30,0.0025629521446052924,0.00023617054371748158,2.361705437174816e-07,0.002562715974061575,0.06308602906008566,0.09221517496068168,0.1118105806154572,0.4,0.2505454538823355,0.08234276148143987
1977-05-31,0.005134635037509331,0.0030811317091850934,3.0811317091850934e-06,0.0051315539058001455,0.06319534569691154,0.09171265761316291,0.11010390076873901,0.4,0.25351726895469473,0.08147082696649176
1977-06-30,0.005959669461722495,0.0005562634268221414,5.562634268221415e-07,0.005959113198295673,0.06363782446229992,0.09135860469069741,0.11006362370143519,0.4,0.25363105361612853,0.08130889352943897
1977-07-31,0.003625404275368685,0.001809280621645648,1.8092806216456482e-06,0.0036235949947470395,0.06284192975586987,0.09227787202399725,0.10905023778621953,0.4,0.2542196465749288,0.08161031385898447
1977-08-31,-0.002172975486656418,0.0019030655806160993,1.9030655806160993e-06,-0.002174878552237034,0.06349382343181965,0.09244026942410237,0.1087601333813026,0.4,0.25530842107949003,0.07999735268328535
1977-09-30,0.004698602759640068,0.001524890059131312,1.524890059131312e-06,0.004697077869580937,0.06335557889033279,0.09301602583520775,0.10755630883356011,0.4,0.2562575547275159,0.0798145317133833
1977-10-31,-0.00131902309839096,0.0006345311265791992,6.345311265791992e-07,-0.0013196576295175391,0.06342354608569575,0.09272934888167517,0.10812287276477635,0.4,0.25615726603779126,0.0795669662300613
1977-11-30,0.009197528319461093,0.002742796341540496,2.742796341540496e-06,0.009194785523119552,0.06322439694643893,0.09171990457974112,0.10925913264271066,0.4,0.2577638025013975,0.07803276332971175
1977-12-31,0.004541381435454929,0.002472647770254771,2.472647770254771e-06,0.004538908787684674,0.06275062143061184,0.09057511294712314,0.10952033278993127,0.4,0.25997525012443173,0.0771786827079021
1978-01-31,-0.001101999897491714,0.0013792147974950528,1.379214797495053e-06,-0.001103379112289209,0.06264018200764083,0.09167881782544854,0.10904987650544624,0.4,0.25917693103439265,0.07745419262707169
1978-02-28,0.008855991494091008,0.005200885287381,5.200885287381e-06,0.008850790608803628,0.06167955091166127,0.09127541726776878,0.10609545063472818,0.4,0.2643778163217736,0.07657176486406803
1978-03-31,0.010499360221903203,0.0008500723085965965,8.500723085965966e-07,0.010498510149594607,0.06219853672571389,0.09057997804390795,0.10599191711970345,0.4,0.26432671675206265,0.07690285135861209
1978-04-30,0.009360524539671181,0.0008374504108957549,8.37450410895755e-07,0.009359687089260285,0.062064513793974325,0.08994320488441304,0.10670768039578452,0.4,0.26426006243240135,0.07702453849342676
1978-05-31,0.008487745003401912,0.004957599289283583,4.957599289283583e-06,0.008482787404112629,0.06219594731939692,0.09287513073622014,0.10461976914036267,0.4,0.2613903743985396,0.07891877840548066
1978-06-30,-0.002617940928810919,0.0015664294932276612,1.5664294932276614e-06,-0.0026195073583041464,0.06185401025391959,0.09416397539738444,0.10434262430126684,0.4,0.2604430268098851,0.07919636323754402
1978-07-31,0.0095952246181607,0.0009934721991102062,9.934721991102063e-07,0.00959423114596159,0.061532407817606244,0.09457406854626298,0.10398191727562806,0.4,0.26013186407272704,0.07977974228777568
1978-08-31,0.016231161431833313,0.0020105960064770237,2.010596006477024e-06,0.016229150835826836,0.060812893866804205,0.09450823947642362,0.10413926436800064,0.4,0.26198511298683147,0.07855448930194005
1978-09-30,-0.00033943902655930204,0.0032382307965851745,3.2382307965851745e-06,-0.0003426772573558872,0.06059296179724763,0.09237262235051516,0.10610083939085468,0.4,0.26326176876056256,0.07767180770081987
1978-10-31,-0.017942075603458382,0.0006843422964095368,6.843422964095368e-07,-0.017942759945754793,0.0605108293469875,0.0922543976191779,0.10648759947493186,0.4,0.263559350972895,0.0771878225860078
1978-11-30,0.006681636535245011,0.01597995505413842,1.5979955054138422e-05,0.006665656580190873,0.05829004712037871,0.08506725892397783,0.11074646634569915,0.4,0.2752804391562661,0.0706157884536782
1978-12-31,0.005028991557310388,0.0031891044071239785,3.1891044071239786e-06,0.005025802452903264,0.05816830793564023,0.08411502953412771,0.11018033672501053,0.4,0.27846954356339,0.06906678224183137
1979-01-31,0.0018356018007634235,0.0008317324542287362,8.317324542287362e-07,0.0018347700683091948,0.05859837915366524,0.08381081479586533,0.11058199796121437,0.4,0.27803009725711425,0.06897871083214087
1979-02-28,-0.0028058752911281687,0.00013562502326116416,1.3562502326116416e-07,-0.0028060109161514297,0.05864949874609435,0.08378381752293484,0.11051675460566089,0.4,0.277986712862337,0.06906321626297288
1979-03-31,0.010207094154720497,0.0005831241887209217,5.831241887209216e-07,0.010206511030531776,0.058403787680119564,0.08436694171165578,0.11042660778141786,0.4,0.2778583669598552,0.06894429586695157
1979-04-30,0.009044227084905777,0.0022249988717036664,2.2249988717036664e-06,0.009042002086034073,0.0574469352889175,0.08399901749947035,0.1112791071183474,0.4,0.2792308664946294,0.06804407359863547
1979-05-31,-0.0071362206110888145,0.0007204520773643405,7.204520773643406e-07,-0.007136941063166179,0.05755496799681226,0.08353068588921748,0.11111197671621097,0.4,0.2798432858640989,0.06795908353366034
1979-06-30,-0.0027840892555268007,0.0012146292483306773,1.2146292483306774e-06,-0.0027853038847751315,0.05724225172409108,0.08380341969828015,0.11205387215547895,0.4,0.2791159673649687,0.06778448905718103
